commune,nom_rue,gestionaire,id_cycle,id_tronc,cumuld,cumulf,etat_revet,circulation,sdc_catego,type_renov,type_revet,typo_piste,largeur_am,note_globale,note_classe,vlm_indice,vlm_classe,deformation,note_arrachement,note_bordure_endommagee,note_deformation,note_faiencage,note_fissure_avec_deformation,note_fissure_longitudinale,note_fissure_longitudinale_grave,note_fissure_transversale,note_fissure_transversale_grave,note_joint,note_joint_avec_deformation,note_nid_de_poule
MONTIGNY-LE-BRETONNEUX,AVENUE DU PARC,SQY - SEVOA,CYCL_2219,CYCL_2219_1,100,200,BON,BIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,3.0,10.0,Bon,10.0,Bon,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
MONTIGNY-LE-BRETONNEUX,AVENUE DU PARC,SQY - SEVOA,CYCL_2219,CYCL_2219_1,200,300,BON,BIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,3.0,8.0,Moyen,9.0,Bon,False,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0
MONTIGNY-LE-BRETONNEUX,AVENUE DU PARC,SQY - SEVOA,CYCL_2219,CYCL_2219_1,300,372,BON,BIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,3.0,10.0,Bon,10.0,Bon,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
GUYANCOURT,BOULEVARD JEAN JAURES,SQY - SEVOA,CYCL_2241,CYCL_2241_1,0,100,BON,UNIDIRECTIONNELLE,STRUCTURANT,,Enrobé,PISTE UNIDIRECTIONNELLE,2.0,10.0,Bon,10.0,Bon,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
GUYANCOURT,BOULEVARD JEAN JAURES,SQY - SEVOA,CYCL_2241,CYCL_2241_1,100,132,BON,UNIDIRECTIONNELLE,STRUCTURANT,,Enrobé,PISTE UNIDIRECTIONNELLE,2.0,10.0,Bon,9.0,Bon,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
MONTIGNY-LE-BRETONNEUX,BOULEVARD D'ALEMBERT,SQY - SEVOA,CYCL_2243,CYCL_2243_1,0,93,BON,UNIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE UNIDIRECTIONNELLE,0.0,10.0,Bon,5.0,Moyen,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
MAGNY-LES-HAMEAUX,RUE PHILIPPE DE CHAMPAIGNE,SQY - SEVOA,CYCL_2254,CYCL_2254_1,0,100,BON,BIDIRECTIONNELLE,STRUCTURANT,,,VOIE VERTE BIDIRECTIONNELLE,0.0,10.0,Bon,9.0,Bon,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
MAGNY-LES-HAMEAUX,RUE PHILIPPE DE CHAMPAIGNE,SQY - SEVOA,CYCL_2254,CYCL_2254_1,100,200,BON,BIDIRECTIONNELLE,STRUCTURANT,,,VOIE VERTE BIDIRECTIONNELLE,0.0,10.0,Bon,9.0,Bon,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
MAGNY-LES-HAMEAUX,RUE PHILIPPE DE CHAMPAIGNE,SQY - SEVOA,CYCL_2254,CYCL_2254_1,200,300,BON,BIDIRECTIONNELLE,STRUCTURANT,,,VOIE VERTE BIDIRECTIONNELLE,0.0,9.0,Bon,9.0,Bon,True,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
MAGNY-LES-HAMEAUX,RUE PHILIPPE DE CHAMPAIGNE,SQY - SEVOA,CYCL_2254,CYCL_2254_1,300,380,BON,BIDIRECTIONNELLE,STRUCTURANT,,,VOIE VERTE BIDIRECTIONNELLE,0.0,9.0,Bon,6.0,Moyen,False,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,10.0,10.0
MAGNY-LES-HAMEAUX,MOLLERAY (CHEMIN DES),SQY - SEVOA,CYCL_2255,CYCL_2255_1,0,100,BON,BIDIRECTIONNELLE,STRUCTURANT,,,VOIE VERTE BIDIRECTIONNELLE,0.0,10.0,Bon,4.0,Moyen,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
MAGNY-LES-HAMEAUX,MOLLERAY (CHEMIN DES),SQY - SEVOA,CYCL_2255,CYCL_2255_1,100,200,BON,BIDIRECTIONNELLE,STRUCTURANT,,,VOIE VERTE BIDIRECTIONNELLE,0.0,10.0,Bon,7.0,Moyen,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
MAGNY-LES-HAMEAUX,MOLLERAY (CHEMIN DES),SQY - SEVOA,CYCL_2255,CYCL_2255_1,200,300,BON,BIDIRECTIONNELLE,STRUCTURANT,,,VOIE VERTE BIDIRECTIONNELLE,0.0,10.0,Bon,10.0,Bon,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
MAGNY-LES-HAMEAUX,MOLLERAY (CHEMIN DES),SQY - SEVOA,CYCL_2255,CYCL_2255_1,300,400,BON,BIDIRECTIONNELLE,STRUCTURANT,,,VOIE VERTE BIDIRECTIONNELLE,0.0,10.0,Bon,10.0,Bon,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
MAGNY-LES-HAMEAUX,MOLLERAY (CHEMIN DES),SQY - SEVOA,CYCL_2255,CYCL_2255_1,400,500,BON,BIDIRECTIONNELLE,STRUCTURANT,,,VOIE VERTE BIDIRECTIONNELLE,0.0,10.0,Bon,10.0,Bon,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
MAGNY-LES-HAMEAUX,MOLLERAY (CHEMIN DES),SQY - SEVOA,CYCL_2255,CYCL_2255_1,500,570,BON,BIDIRECTIONNELLE,STRUCTURANT,,,VOIE VERTE BIDIRECTIONNELLE,0.0,9.0,Bon,7.0,Moyen,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
MONTIGNY-LE-BRETONNEUX,AVENUE DE KIERSPE - D36,SQY - SEVOA,CYCL_2271,CYCL_2271_1,0,100,BON,UNIDIRECTIONNELLE,STRUCTURANT,,Enrobé,PISTE UNIDIRECTIONNELLE,0.0,10.0,Bon,10.0,Bon,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
MONTIGNY-LE-BRETONNEUX,AVENUE DE KIERSPE - D36,SQY - SEVOA,CYCL_2271,CYCL_2271_1,100,200,BON,UNIDIRECTIONNELLE,STRUCTURANT,,Enrobé,PISTE UNIDIRECTIONNELLE,0.0,10.0,Bon,7.0,Moyen,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
MONTIGNY-LE-BRETONNEUX,AVENUE DE KIERSPE - D36,SQY - SEVOA,CYCL_2271,CYCL_2271_1,200,300,BON,UNIDIRECTIONNELLE,STRUCTURANT,,Enrobé,PISTE UNIDIRECTIONNELLE,0.0,9.0,Bon,7.0,Moyen,True,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
MONTIGNY-LE-BRETONNEUX,AVENUE DE KIERSPE - D36,SQY - SEVOA,CYCL_2271,CYCL_2271_1,300,400,BON,UNIDIRECTIONNELLE,STRUCTURANT,,Enrobé,PISTE UNIDIRECTIONNELLE,0.0,10.0,Bon,10.0,Bon,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
MONTIGNY-LE-BRETONNEUX,AVENUE DE KIERSPE - D36,SQY - SEVOA,CYCL_2271,CYCL_2271_1,400,500,BON,UNIDIRECTIONNELLE,STRUCTURANT,,Enrobé,PISTE UNIDIRECTIONNELLE,0.0,10.0,Bon,10.0,Bon,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
MONTIGNY-LE-BRETONNEUX,AVENUE DE KIERSPE - D36,SQY - SEVOA,CYCL_2271,CYCL_2271_1,500,600,BON,UNIDIRECTIONNELLE,STRUCTURANT,,Enrobé,PISTE UNIDIRECTIONNELLE,0.0,10.0,Bon,8.0,Bon,False,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0
MONTIGNY-LE-BRETONNEUX,AVENUE DE KIERSPE - D36,SQY - SEVOA,CYCL_2271,CYCL_2271_1,600,700,BON,UNIDIRECTIONNELLE,STRUCTURANT,,Enrobé,PISTE UNIDIRECTIONNELLE,0.0,10.0,Bon,8.0,Bon,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
MONTIGNY-LE-BRETONNEUX,AVENUE DE KIERSPE - D36,SQY - SEVOA,CYCL_2271,CYCL_2271_1,700,780,BON,UNIDIRECTIONNELLE,STRUCTURANT,,Enrobé,PISTE UNIDIRECTIONNELLE,0.0,8.0,Moyen,7.0,Moyen,False,10.0,10.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0
LES CLAYES-SOUS-BOIS,RUE HENRI PROU,SQY - SEVOA,CYCL_2274,CYCL_2274_1,0,100,MOYEN,UNIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE UNIDIRECTIONNELLE,2.5,8.0,Moyen,2.0,Mauvais,False,10.0,10.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0
LES CLAYES-SOUS-BOIS,RUE HENRI PROU,SQY - SEVOA,CYCL_2274,CYCL_2274_1,100,200,MOYEN,UNIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE UNIDIRECTIONNELLE,2.5,9.0,Bon,5.0,Moyen,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
LES CLAYES-SOUS-BOIS,RUE HENRI PROU,SQY - SEVOA,CYCL_2274,CYCL_2274_1,200,300,MOYEN,UNIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE UNIDIRECTIONNELLE,2.5,9.0,Bon,0.0,Mauvais,False,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0
LES CLAYES-SOUS-BOIS,RUE HENRI PROU,SQY - SEVOA,CYCL_2274,CYCL_2274_1,300,400,MOYEN,UNIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE UNIDIRECTIONNELLE,2.5,9.0,Bon,1.0,Mauvais,False,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0
LES CLAYES-SOUS-BOIS,RUE HENRI PROU,SQY - SEVOA,CYCL_2274,CYCL_2274_1,400,471,MOYEN,UNIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE UNIDIRECTIONNELLE,2.5,8.0,Moyen,3.0,Moyen,False,10.0,10.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0
LES CLAYES-SOUS-BOIS,RUE HENRI PROU,SQY - SEVOA,CYCL_2276,CYCL_2276_1,28,128,MOYEN,BIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,1.5,7.0,Moyen,4.0,Moyen,True,10.0,10.0,9.0,10.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0
LES CLAYES-SOUS-BOIS,RUE HENRI PROU,SQY - SEVOA,CYCL_2276,CYCL_2276_1,128,212,MOYEN,BIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,1.5,7.0,Moyen,4.0,Moyen,True,10.0,10.0,10.0,10.0,10.0,7.0,9.0,10.0,10.0,9.0,10.0,10.0
LES CLAYES-SOUS-BOIS,RUE HENRI PROU,SQY - SEVOA,CYCL_2276,CYCL_2276_2,0,28,MOYEN,BIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,1.5,6.0,Moyen,4.0,Moyen,False,10.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,10.0,9.0,9.0,10.0
PLAISIR,AVENUE DU PRESSOIR,SQY - SEVOA,CYCL_2284,CYCL_2284_1,0,100,BON,BIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,2.0,9.0,Bon,8.0,Bon,False,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
PLAISIR,AVENUE DU PRESSOIR,SQY - SEVOA,CYCL_2284,CYCL_2284_1,100,200,BON,BIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,2.0,9.0,Bon,8.0,Bon,True,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
PLAISIR,AVENUE DU PRESSOIR,SQY - SEVOA,CYCL_2284,CYCL_2284_1,200,300,BON,BIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,2.0,9.0,Bon,5.0,Moyen,False,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0
PLAISIR,AVENUE DU PRESSOIR,SQY - SEVOA,CYCL_2284,CYCL_2284_1,300,400,BON,BIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,2.0,7.0,Moyen,2.0,Mauvais,False,10.0,10.0,10.0,10.0,10.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0
PLAISIR,AVENUE DU PRESSOIR,SQY - SEVOA,CYCL_2284,CYCL_2284_1,400,500,BON,BIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,2.0,7.0,Moyen,2.0,Mauvais,False,10.0,10.0,10.0,10.0,10.0,7.0,9.0,10.0,10.0,10.0,10.0,10.0
PLAISIR,AVENUE DU PRESSOIR,SQY - SEVOA,CYCL_2284,CYCL_2284_1,500,600,BON,BIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,2.0,8.0,Moyen,1.0,Mauvais,False,10.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0
PLAISIR,AVENUE DU PRESSOIR,SQY - SEVOA,CYCL_2284,CYCL_2284_1,600,700,BON,BIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,2.0,8.0,Moyen,4.0,Moyen,True,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0
PLAISIR,AVENUE DU PRESSOIR,SQY - SEVOA,CYCL_2284,CYCL_2284_1,700,800,BON,BIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,2.0,5.0,Moyen,2.0,Mauvais,True,10.0,10.0,9.0,10.0,9.0,9.0,7.0,10.0,10.0,10.0,10.0,10.0
PLAISIR,AVENUE DU PRESSOIR,SQY - SEVOA,CYCL_2284,CYCL_2284_1,800,900,BON,BIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,2.0,5.0,Moyen,0.0,Mauvais,True,10.0,10.0,10.0,10.0,10.0,9.0,7.0,10.0,10.0,9.0,9.0,10.0
PLAISIR,AVENUE DU PRESSOIR,SQY - SEVOA,CYCL_2284,CYCL_2284_1,900,1000,BON,BIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,2.0,9.0,Bon,4.0,Moyen,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
PLAISIR,AVENUE DU PRESSOIR,SQY - SEVOA,CYCL_2284,CYCL_2284_1,1000,1086,BON,BIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,2.0,9.0,Bon,6.0,Moyen,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
PLAISIR,RUE PIERRE CURIE,SQY - SEVOA,CYCL_2285,CYCL_2285_1,0,100,,BIDIRECTIONNELLE,STRUCTURANT,,Enrobé,VOIE VERTE BIDIRECTIONNELLE,0.0,10.0,Bon,9.0,Bon,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
PLAISIR,RUE PIERRE CURIE,SQY - SEVOA,CYCL_2285,CYCL_2285_1,100,200,,BIDIRECTIONNELLE,STRUCTURANT,,Enrobé,VOIE VERTE BIDIRECTIONNELLE,0.0,10.0,Bon,9.0,Bon,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
PLAISIR,RUE PIERRE CURIE,SQY - SEVOA,CYCL_2285,CYCL_2285_1,200,300,,BIDIRECTIONNELLE,STRUCTURANT,,Enrobé,VOIE VERTE BIDIRECTIONNELLE,0.0,10.0,Bon,9.0,Bon,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
PLAISIR,RUE PIERRE CURIE,SQY - SEVOA,CYCL_2285,CYCL_2285_1,300,400,,BIDIRECTIONNELLE,STRUCTURANT,,Enrobé,VOIE VERTE BIDIRECTIONNELLE,0.0,10.0,Bon,9.0,Bon,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
PLAISIR,RUE PIERRE CURIE,SQY - SEVOA,CYCL_2285,CYCL_2285_1,400,500,,BIDIRECTIONNELLE,STRUCTURANT,,Enrobé,VOIE VERTE BIDIRECTIONNELLE,0.0,9.0,Bon,10.0,Bon,True,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0
PLAISIR,RUE PIERRE CURIE,SQY - SEVOA,CYCL_2285,CYCL_2285_1,500,600,,BIDIRECTIONNELLE,STRUCTURANT,,Enrobé,VOIE VERTE BIDIRECTIONNELLE,0.0,9.0,Bon,8.0,Bon,True,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0
PLAISIR,RUE PIERRE CURIE,SQY - SEVOA,CYCL_2285,CYCL_2285_1,600,684,,BIDIRECTIONNELLE,STRUCTURANT,,Enrobé,VOIE VERTE BIDIRECTIONNELLE,0.0,10.0,Bon,8.0,Bon,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
MAUREPAS,ROND-POINT DES PYRAMIDES,SQY - SEVOA,CYCL_2311,CYCL_2311_1,0,61,MOYEN,UNIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE UNIDIRECTIONNELLE,3.0,9.0,Bon,10.0,Bon,False,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
MAUREPAS,RUE DE CHEVREUSE - D13,SQY - SEVOA,CYCL_2316,CYCL_2316_1,0,69,,BIDIRECTIONNELLE,STRUCTURANT,,Enrobé,PISTE BIDIRECTIONNELLE,0.0,10.0,Bon,8.0,Bon,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
MAUREPAS,RUE DE CHEVRESUE - D13,SQY - SEVOA,CYCL_2317,CYCL_2317_1,0,100,,BIDIRECTIONNELLE,STRUCTURANT,,Enrobé,PISTE BIDIRECTIONNELLE,0.0,9.0,Bon,9.0,Bon,True,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
MAUREPAS,RUE DE CHEVRESUE - D13,SQY - SEVOA,CYCL_2317,CYCL_2317_1,100,164,,BIDIRECTIONNELLE,STRUCTURANT,,Enrobé,PISTE BIDIRECTIONNELLE,0.0,9.0,Bon,9.0,Bon,False,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0
MAUREPAS,D13,SQY - SEVOA,CYCL_2320,CYCL_2320_1,0,100,,BIDIRECTIONNELLE,STRUCTURANT,,Enrobé,PISTE BIDIRECTIONNELLE,0.0,9.0,Bon,9.0,Bon,False,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0
MAUREPAS,D13,SQY - SEVOA,CYCL_2320,CYCL_2320_1,100,200,,BIDIRECTIONNELLE,STRUCTURANT,,Enrobé,PISTE BIDIRECTIONNELLE,0.0,9.0,Bon,9.0,Bon,False,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0
MAUREPAS,D13,SQY - SEVOA,CYCL_2320,CYCL_2320_1,200,293,,BIDIRECTIONNELLE,STRUCTURANT,,Enrobé,PISTE BIDIRECTIONNELLE,0.0,10.0,Bon,10.0,Bon,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
MAUREPAS,RUE DE CHEVRESUE - D13,SQY - SEVOA,CYCL_2327,CYCL_2327_1,0,19,,BIDIRECTIONNELLE,STRUCTURANT,,Enrobé,PISTE BIDIRECTIONNELLE,0.0,10.0,Bon,10.0,Bon,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
MAUREPAS,D13,SQY - SEVOA,CYCL_2332,CYCL_2332_1,0,18,,BIDIRECTIONNELLE,STRUCTURANT,,Enrobé,PISTE BIDIRECTIONNELLE,0.0,10.0,Bon,10.0,Bon,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
COIGNIERES,BOULEVARD DES ARPENTS - D13,SQY - SEVOA,CYCL_2352,CYCL_2352_1,0,100,,BIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,0.0,6.0,Moyen,2.0,Mauvais,True,10.0,10.0,10.0,10.0,10.0,7.0,8.0,10.0,10.0,10.0,9.0,10.0
COIGNIERES,BOULEVARD DES ARPENTS - D13,SQY - SEVOA,CYCL_2352,CYCL_2352_1,100,200,,BIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,0.0,9.0,Bon,5.0,Moyen,True,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
COIGNIERES,BOULEVARD DES ARPENTS - D13,SQY - SEVOA,CYCL_2352,CYCL_2352_1,200,300,,BIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,0.0,8.0,Moyen,2.0,Mauvais,True,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
COIGNIERES,BOULEVARD DES ARPENTS - D13,SQY - SEVOA,CYCL_2352,CYCL_2352_1,300,400,,BIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,0.0,7.0,Moyen,6.0,Moyen,True,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0
COIGNIERES,BOULEVARD DES ARPENTS - D13,SQY - SEVOA,CYCL_2352,CYCL_2352_1,400,500,,BIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,0.0,9.0,Bon,1.0,Mauvais,False,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,8.0,10.0,10.0
COIGNIERES,BOULEVARD DES ARPENTS - D13,SQY - SEVOA,CYCL_2352,CYCL_2352_1,500,572,,BIDIRECTIONNELLE,SECONDAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,0.0,9.0,Bon,2.0,Mauvais,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0
COIGNIERES,AVENUE MARCEL DASSAULT,SQY - SEVOA,CYCL_2354,CYCL_2354_1,0,100,MOYEN,BIDIRECTIONNELLE,COMPLEMENTAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,3.0,4.0,Mauvais,8.0,Bon,True,10.0,10.0,5.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0
COIGNIERES,AVENUE MARCEL DASSAULT,SQY - SEVOA,CYCL_2354,CYCL_2354_1,100,200,MOYEN,BIDIRECTIONNELLE,COMPLEMENTAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,3.0,9.0,Bon,9.0,Bon,True,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
COIGNIERES,AVENUE MARCEL DASSAULT,SQY - SEVOA,CYCL_2354,CYCL_2354_1,200,300,MOYEN,BIDIRECTIONNELLE,COMPLEMENTAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,3.0,10.0,Bon,10.0,Bon,False,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0
COIGNIERES,AVENUE MARCEL DASSAULT,SQY - SEVOA,CYCL_2354,CYCL_2354_1,300,400,MOYEN,BIDIRECTIONNELLE,COMPLEMENTAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,3.0,8.0,Moyen,7.0,Moyen,False,10.0,10.0,9.0,10.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0
COIGNIERES,AVENUE MARCEL DASSAULT,SQY - SEVOA,CYCL_2354,CYCL_2354_1,400,500,MOYEN,BIDIRECTIONNELLE,COMPLEMENTAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,3.0,8.0,Moyen,4.0,Moyen,False,10.0,10.0,10.0,10.0,10.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0
COIGNIERES,AVENUE MARCEL DASSAULT,SQY - SEVOA,CYCL_2354,CYCL_2354_1,500,600,MOYEN,BIDIRECTIONNELLE,COMPLEMENTAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,3.0,3.0,Mauvais,0.0,Mauvais,True,10.0,10.0,10.0,10.0,9.0,9.0,3.0,10.0,10.0,10.0,10.0,10.0
COIGNIERES,AVENUE MARCEL DASSAULT,SQY - SEVOA,CYCL_2354,CYCL_2354_1,600,700,MOYEN,BIDIRECTIONNELLE,COMPLEMENTAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,3.0,7.0,Moyen,6.0,Moyen,False,10.0,10.0,10.0,10.0,9.0,9.0,8.0,10.0,10.0,10.0,10.0,10.0
COIGNIERES,AVENUE MARCEL DASSAULT,SQY - SEVOA,CYCL_2354,CYCL_2354_1,700,800,MOYEN,BIDIRECTIONNELLE,COMPLEMENTAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,3.0,7.0,Moyen,6.0,Moyen,True,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
COIGNIERES,AVENUE MARCEL DASSAULT,SQY - SEVOA,CYCL_2354,CYCL_2354_1,800,919,MOYEN,BIDIRECTIONNELLE,COMPLEMENTAIRE,,Enrobé,PISTE BIDIRECTIONNELLE,3.0,5.0,Moyen,0.0,Mauvais,True,10.0,10.0,10.0,10.0,9.0,9.0,6.0,10.0,10.0,10.0,10.0,10.0
ELANCOURT,MALRAUX (BOULEVARD ANDRE),SQY - SEVOA,CYCL_2365,CYCL_2365_1,0,100,,BIDIRECTIONNELLE,STRUCTURANT,,Enrobé,PISTE BIDIRECTIONNELLE,0.0,10.0,Bon,10.0,Bon,False,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
